url,name,address,description,amenities,price
https://www.coworker.com/japan/tokyo/22225-the-executive-centre-south-east-asia,Coworking Space: The Executive Centre - South East Asia in Tokyo,,"Overview of The Executive Centre - South East Asia
This centre is directly connected to the Roppongi subway station. The convenient access to this complex's plethora of first-class restaurants, shops, and hotels, is unmatched by any other spot in this iconic city for the busy professional. This centre is a great space that has been designed to meet the demands of any modern business. This luxurious centre provides a number of office units with flexible office space design using the Forest Ceiling System. Featuring a state-of-the-art IT and communications infrastructure, well-equipped meeting and conference facilities, high-speed internet connection, and a cozy break-out area.",,"Private Office
 from ¥ 100000
/month"
https://www.coworker.com/japan/tokyo/the-executive-centre-arco-tower,Coworking Space: The Executive Centre - Arco Tower in Tokyo,,"Overview of The Executive Centre - Arco Tower
Located amongst a haven of natural greenery in the centre of this lively neighbourhood, our Meguro Arco Tower Centre offers a generous 31,645 square feet of space to our Members. Here you will overlook the beautiful Meguro River which, being lined with over 800 Cherry trees, is Tokyo's most famous spot to experience Sakura in the Spring. The area is supported by excellent transportation infrastructure which allows easy access to Tokyo's most central commercial districts of Shibuya, Shinjuku, and Tokyo Station. For those seeking the perfect balance of natural space with convenient urban inter-connectivity, this one is unmissable.

The TEC Centre at Meguro Arco Tower is inspired by the local culture and provides a relaxing and professional setting for any businesses. Our private office offers dedicated, independent and secure entrances, and our coworking spaces offer flexible working across our other Centres. Finally, our Conference and Event spaces can be tailored and shaped to match the needs of your function, with the support of our professional on-site Engagement Team. Meguro Arco Tower is a highly sought after address, in a district that is rapidly growing in popularity and prestige. Design The Executive Centre, Meguro Arco Tower is a carefully, artfully and well-designed workspace which offers the very best fusion of both aesthetics and functionality. Inspired by the traditional principles found in Japanese culture and aesthetics, the design of Meguro Arco Tower TEC Centre integrates nature into the office space. From the circular gates to the Coworking booths, natural elements such as the use of wooden and stone flooring, flooring with pebbles representing unity and harmony can be found in our premium workspace at Meguro Arco Tower. The Centre also incorporates dedicated communal areas to create comfortable meeting spaces, communal areas and collaborative zones that Members can meet and network with other professionals from different business backgrounds from the TEC Community. A thoughtfully designed bar area and lounge is served by an onsite barista who prepares freshly brewed coffee, to add the easy smart business casual atmosphere of the Centre. From our expertise in IT Support and Infrastructure, The Executive Centre also provides exceptional technology to ensure Members are always connected, allowing their businesses to run with absolute efficiency. Distinctive TEC elements such as Timothy Oulton furnishing, Herman Miller chairs, 9AM height-adjustable standing desks and Cisco telephone systems are all part of the premium design elements of an Address for Success.
SHOW MORE",,"Private Office
 from ¥ 90000
/month"
https://www.coworker.com/japan/tokyo/biz-beach-coworking,Coworking Space: biz BEACH CoWorking in Tokyo,,"Overview of biz BEACH CoWorking
Just 10 minutes from Haneda Airport, this is the perfect coworking space if you're on a layover in Tokyo and need to get some work cranked out.

If you're a Japanese speaker, you'll love the huge range of events that they host on a regular basis - with past events ranging from an intellectual property mini course to innovation seminars with excellent guest speakers.

Location: a 3-minute walk from Keikyukamata train station or a 10-minute walk from JR Kamata Station.
SHOW MORE",,"Coworking Space 
from ¥ 8000
/month"
https://www.coworker.com/japan/tokyo/1-3rd-life,Coworking Space: 1/3rd Life in Tokyo,,"Overview of 1/3rd Life
Are you looking for an exclusive working space?
Are you someone who likes going to gym and want a place to chill and relax at your free time?
Are you planning to start a company in Japan and need help for registration etc.?

If so, then 1/3rd Life is what you are looking for.

1/3rd Life is a community that is eager to cater the needs of our members in a way that is both practical and innovative with the concept of ""Work"", ""Health"", and ""Fun"".

""Work""-to work in a stylish place where you can relax, feel at ease and recieve complimentary services for your convenience.

""Health""- to obtain a healthy lifestyle by getting the access in at least one of our fitness gyms and enjoy body-loving goodies.

""Fun""- to have fun and unwind your mind and body in a place surrounded by nature at one of our hotel resorts outside Tokyo.

Whether your Japanese or not, You are Welcome!!

Access: 5 mins walk from JR Akihabara Station & Suehirocho Station (Tokyo Metro Ginza Line)
10 mins walk from JR Okachimachi Station & Yushima Station (Tokyo Metro Chiyoda Line)


We have 6 Membership Plans:

1.) 1-Day Pass, ¥3,050/day
Space: 1st Floor and 2nd Floor (9am~10pm/Weekdays)
Services: Unlimited Coffee(9am~10pm Weekdays) / Free Wifi/ Power Sockets and more

2.) Spot Use, ¥14,200/1 month (1 month contract)
Space: 1st Floor and 2nd Floor (9am~10pm/Weekdays)
Services: Unlimited Coffee(9am~10pm Weekdays) / Free Wifi/ Power Sockets and more

3.) Monthly, ¥22,000/1 month (1 month contract)
Space: 1st Floor and 2nd Floor (9am~10pm/Weekdays)
Gym: Obtain access to one of our fitness gyms (24/7)
Services: Unlimited Coffee(9am~10pm Weekdays) / Free Wifi/ Power Sockets and more


4.) Light, ¥9,320/monthly (1 year contract)
Space: 1st Floor, Cafe area (9am~10pm/Weekdays)
Gym: Obtain access to one of our fitness gyms (24/7)
Services: Unlimited Coffee(9am~10pm Weekdays) / Free Wifi/ Power Sockets and more

5.) Standard, ¥25,300/monthly (1 year contract)
Space: 1st and 2nd Floor (24/7)
Gym: Obtain access to one of our fitness gyms (24/7)
Services: Unlimited Coffee(9am~10pm Weekdays) / Free Wifi/ Power Sockets/Printer/Copy
Locker (¥3,000/monthly), Mailbox (¥10,000/monthly) and more

6.) Heavy, ¥45,550/monthly (1 year contract)
Space: 1st and 2nd Floor (24/7)
Gym: Obtain access to all our fitness gyms nationwide (24/7)
Services: Company Registration in Japan for free/ Unlimited Coffee(9am~10pm Weekdays) / Free Wifi/ Power Sockets/Printer/Copy/Free Mailbox/Locker (¥3,000/monthly) and more


If you are interested, please contact us to find out more.
SHOW MORE",,"Coworking Space 
from ¥ 11780
/month"
https://www.coworker.com/japan/tokyo/case-shinjuku,Coworking Space: Case Shinjuku in Tokyo,,"Overview of Case Shinjuku
CASE Shinjuku is located a few minutes walk from Takadanobaba station, being a University area you can expect to meet a lot of young people there in and around our coworking space. As with other coworking and shared spaces in Japan, CASE Shinjuku offers many different types of desks, spaces and services. It also has two floors, each 150 m2. You can drop in for 500 an hour or 2000 for the entire day. Monthly members can choose between a shared desk and their own private coworking booth. A shared desk costs 27.000 a month while a private desks costs 48.600. All our facilities are open 24/7. Please enquiry with us if you have any other questions about our coworking space facilities or services.",,"Coworking Space 
from ¥ 16200
/month"
https://www.coworker.com/japan/tokyo/commun-shibuya,Coworking Space: Commun Shibuya in Tokyo,,"Overview of Commun Shibuya
Five minutes walk from the West Exit of Shibuya JR Station, Common Shibuya is a cozy coworking cafe located in the relatively quiet neighborhood of Sakuragaokacho. It is quite large at four floors. Common Shibuya offers both private booths which cost 65.000 a month as well as common spaces for 19.500,

Opening hours are 09:00 - 22:00. You can also sleep over as the second floor has rooms for those who need to stay overnight. So we have everything you need! Feel free to enquiry and let us know if you have any other questions about our coworking space and facilities.",,"Private Office
 from ¥ 41000
/month"
https://www.coworker.com/japan/tokyo/co-ba-re-soko,Coworking Space: Co-Ba Re SOHKO in Tokyo,,"Overview of Co-Ba Re SOHKO
Welcome to Co-Ba Re Soko! Co-Ba is a chain of co-working spaces with locations all over Japan. If you become member of the Co-Ba coworking network, you can use all of our spaces making Co-Ba a great choice for today's mobile workforce. This particular Co-Bar is located in Minato Ward, close to Hamamatsucho station, Keio University and Odaiba, the man made island in Tokyo bay. Our coworking space is decorated trendy and tasteful giving you a creative a productive environment. You can work in an open space or rent a private room, and several meeting spaces for you to utilize. Memberships for an open space start at 15.000 a month. Please let us know if you have any other questions about our coworking spaces and facilities, hope to hear from you and see you soon at Co-Ba Re Soko!
SHOW MORE",,"Private Office
 from ¥ 4680
/month"
https://www.coworker.com/japan/tokyo/nishiogi-place,Coworking Space: Nishiogi Place in Tokyo,,"Overview of Nishiogi Place
Our collaborative environment features a co-working space, event space, maker space, sushi restaurant, and a great outdoor patio. Designed to facilitate open communication and environment for new innovative ideas to be generated. We have English, Japanese and Korean speakers.

Ideal for any type of event, classes, seminar, shared office space, yoga classes, etc...",,"Coworking Space 
from ¥ 20000
/month"
https://www.coworker.com/japan/tokyo/the-snack,Coworking Space: The SNACK in Tokyo,,"Overview of The SNACK
Less than 5 minutes stroll from Ginza station, hidden away behind a suspicious looking door in the Mori building, that only the most courageous and bold coworkers would enter lies the entrance to Snack Coworking space.

With its retro modern open plan design, with over 40 different seating options, including shared working tables, comfortable arm chairs  and even a fabulous multi-colored couch that is bound to increase your productivity by at least 1000x (no guarantees).
The most awesome thing about Snack coworking space is their amazing café options, from a wide range of freshly brewed artisan coffee’s too delicious freshly made Panini’s. They will even throw in your first cup of coffee free each day for members.

Pro Tip: This coworking space also accepts payment in Bitcoins
SHOW MORE",,"Coworking Space 
from ¥ 27000
/month"
https://www.coworker.com/japan/tokyo/editory,Coworking Space: Editory in Tokyo,,"Overview of Editory
Japanese people are very good at inventing interesting names for their companies and products and Editory is one such shining example. Located in Chiyoda, the Editory is frequented by editors, writers, photographers and people of similar professions.

The space itself occupies three floors, on the 4th there is the working lounge which has a multi printer, a meeting room and lockers, on the third floor is the shared office which has both shared desks and offices. Finally there is the event lounge where you can host and attend interesting events.

Prices are 20.000 for a flexible coworking desk, and 50.000 - 80.000 for the shared office. An entrance fee of 20.000 - 30.000 is also charged and there is a deposit of 50.000 for the shared office but no deposit required for coworking space access. Access to the space is 24/7.
SHOW MORE",,"Coworking Space 
from ¥ 20000
/month"
https://www.coworker.com/japan/tokyo/hakusan-house,Coworking Space: Hakusan House in Tokyo,,"Overview of Hakusan House
Hakusan House offers practically FREE coworking space for STUDENTS ONLY!

For 100 yen, enjoy your fast WiFi, a cup coffee, and mingling with other international or Japanese students. Our building is brand new, with space for over 30 people, and equipped with copy machine, drink & snack vending machine, 24-27"" computer monitor rentals.

Note: Valid student ID (university, language school, vocational school) required to use the premises.

Uninest Student Residences operates internationally in 8 countries around the world. Hakusan House is our first building in Japan. Our goal is to make a difference in students lives, by offering a safe environment and building a vibrant international community for an unforgettable student experience.
SHOW MORE",,"Private Office 
Price on request"
https://www.coworker.com/japan/tokyo/good-work,Coworking Space: Good Work in Tokyo,,"Overview of Good Work
Good Work is a unique Co-working Space where the entire building is dedicated to co-working. We are only 4 minutes away on foot from Yoyogi Hachiman Station, where both the Odakyu Line from Shinjuku, and the Chiyoda Subway Line that connects to the center of Tokyo passes through.

The 1st floor is where our reception desk is, and also some co-working space. The 1st floor is wheel chair accessible, and also a spacious W/C.

The 2nd floor is all co-working space. We have 3 comfortable desks that our members and drop-in guests to use freely, and a sofa area for working and relaxing at the same time. We also rent out Lockers for those who wish to keep their belongings safely stored.
The 3rd floor is where we have 3 private meeting rooms. Each meeting room is specially designed to absorb sound and built so that the people inside can talk stress free.
We also allow our guests to use the roof for all sorts of purposes, but mainly a place to chill-out. Working outdoors on your PC is something that will refresh your mind and body, and bring light to new ideas.

All our staff are native English speakers. If you have any questions about our space, or anything in general, please just stop by.

Currently we are offering everyone a special discount on our monthly membership fee.
Please contact us for details!!!

Also for current members, please write a review of our place! I will buy you a good cup of coffee!

Hiro Kanno
General Manager
Good Work Co-working
SHOW MORE",,"1
2
3
4
5
6
7
8
9
10
11
12
13
14"
https://www.coworker.com/japan/tokyo/spaces-tokyo-spaces-otemachi-building,"Coworking Space: Spaces - Tokyo, Spaces Otemachi Building in Tokyo",,"Overview of Spaces - Tokyo, Spaces Otemachi Building
Otemachi, alongside Marunouchi, attracts many headquarters of government-affiliated financial institutions, banks, trading companies, and media houses. It is truly the epicentre of Japanese economy. Otemachi Building where SPACES is located, has been familiar to business people for decades. Its 10,000 Sqm capacity, the retro exterior and colourful shop/restaurant zone on the basement stands out as one of the long-loved buildings of Otemachi.


SPACES is located on the ground floor.It is equipped with co-working space, event space, meeting rooms and a barista cafe. It is a new type of workplace for generating business as well as expanding networks. Here, you can appeal your business concepts and get inspired from others in turn. Furthermore, a permanently residing communications manager will enhance your network-building to bring your business to the next level. At SPACES, we are confident that you will be able to accelerate and get connected for your aspirations.
SHOW MORE",,"Virtual Office 
from ¥ 14000
/month"
https://www.coworker.com/japan/tokyo/14402-tama-software,Coworking Space: Tama Software in Tokyo,,"Overview of Tama Software
A rental office (shared office) at Kinshi-cho, Tokyo, Japan. Providing a practical and low-cost office for long-term tenants with reasonable monthly fee. The booth is cubicle type, and is not a private room. The office is suited for quiet deskwork without much noise.

The office is located at 7 minutes walk from JR station.",,"Private Office 
from ¥ 28000
/month"
https://www.coworker.com/japan/tokyo/factoria,Coworking Space: factoria in Tokyo,,"Overview of factoria
factoria is a members only workspace and community for those looking to work, learn and enjoy Tokyo life. We pride our selves on the community we build for its members (factorians). We have english speaking assistance/ community manager present on site to encourage members to meet and interact. factoria is the perfect place for international visitors to land and start to build their own community.


how people use it

Our members (factorians) use our space in many different ways.
- as a shared office space/co-working space to work on startup, business, project
- as a workspace over the weekends to enjoy the events and the community
- to meet with new people and brainstorm new ideas
- conduct seminars to earn revenue
- attend events organized by factoria or organize events yourself
- A great place to network, get introductions and build your community with people at many levels of business
SHOW MORE",,"Coworking Space 
from ¥ 21000
/month"
https://www.coworker.com/japan/tokyo/coworking-space-kayabacho-co-edo,"Coworking Space: Coworking Space Kayabacho, Co-Edo in Tokyo",,"Overview of Coworking Space Kayabacho, Co-Edo
You are welcome to drop in to co-work. It is very useful especially for freelancers, executives and travelers.
You can also use our space as a shared office.

1,000yen / day. Hot desks and event spaces.
3 floors. a lot of IT engineers and designers.

10a.m. ~ 9p.m. on weekdays.
10a.m. ~ 6p.m. on weekends and holidays.
2 minutes from Kayabacho Station. You can also use Nihombashi Station, Suitengumae Station, Hachobori Station and Tokyo Station.

SHOW MORE",,"1
2
3
4
5
6"
https://www.coworker.com/japan/tokyo/11041-tama-software,Coworking Space: Tama Software in Tokyo,,"Overview of Tama Software
A rental office (shared office) at Kita-Senju, Tokyo, Japan. This office opened in August 2002 as a pioneering open-booth rental office in Tokyo. The aim of this office is to provide a practical and low-cost office for long-term tenants with reasonable monthly fee.

The booth is cubicle type, and is not private room. The office is suited for quiet deskwork.",,"Private Office
 from ¥ 24000
/month"
https://www.coworker.com/japan/tokyo/wework-d-tower-nishishinjuku,Coworking Space: WeWork D-Tower Nishishinjuku in Tokyo,,"Overview of WeWork D-Tower Nishishinjuku
Located in the bustling Shinjuku ward, this coworking space in D-Tower Nishishinjuku offers conference rooms, art-filled lounges, and energizing common spaces that will motivate and inspire individuals as well as teams. This office space also features amazing amenities, such as a wellness room for workers who need a mental health break during the day. Commuting is convenient and simple, with Nishishinjuku and Shinjuku stations just a 3- and 15-minute walk away, respectively. And when work is done, there are a range of restaurants in Shinjuku that are suitable for both team bonding and client entertainment, including affordable noodle shops and upscale eateries. Ready to see what this productivity-fueling WeWork space in Tokyo can offer? Check out offices for rent in D-Tower Nishishinjuku today.
SHOW MORE",,"Coworking Space 
from ¥ 64000
/month"
https://www.coworker.com/japan/tokyo/wework-the-argyle-aoyama,Coworking Space: WeWork the ARGYLE aoyama in Tokyo,,"Overview of WeWork the ARGYLE aoyama
Between leading businesses and financial trading firms, Kita-Aoyama is an urban oasis in bustling Tokyo and an ideal location to begin your next chapter. Our office in the ultra-modern ARGYLE Aoyama building uses data-driven design and features light-filled lounges, quiet private offices, and innovative conference rooms—all designed to increase productivity and foster connection. Seamless commuting is made possible with the Ginza Line at Gaienmae station only a two-minute walk away. For a break between meetings, browse the shops lining Omotesandō street, or entertain clients with an unforgettable omakase dinner experience at Narisawa, voted one of the best restaurants in the world.",,"Coworking Space 
from ¥ 76000
/month"
https://www.coworker.com/japan/tokyo/spaces-tokyo-spaces-shinagawa,"Coworking Space: Spaces - Tokyo, Spaces Shinagawa in Tokyo",,"Overview of Spaces - Tokyo, Spaces Shinagawa
This striking tower block stands in one of Tokyo’s most important commercial districts. Work smarter at Shinagawa, where innovation meets networking know-how in bustling Tokyo City.


When business is booming, you’ll want to put yourself among like-minded major players in one of the world’s thriving business centres. And you need look no further than Shinagawa, Tokyo. Our designer office spaces can be found on the xx floor of Shinagawa East One Tower, an impressive multi-storey building with reflective glass that changes with the sky and offers commanding views of the busy Tokyo streets and port. A couple of minutes’ walk from the Konan exit of Shinagawa Station and just 11 minutes on the high-speed mainline train from Haneda Airport, these Tokyo rental offices are ideally placed for you to rub shoulders with the city’s movers and shakers, while offering ample communal spaces and meeting rooms to make the working day run smoothly.
With a total of xx square metres of space available – including xx private rooms -–this is the largest rental office space in the Shinagawa area, custom designed to help you work better. Your neighbours will be specialists from diverse backgrounds, from major corporations to venture companies, while events and workshops held on a regular basis let you bounce ideas off each other. High-speed internet and 24 hour access make the difference, with virtual office facilites available too.
Why choose Shinagawa

✓Stunning glass tower in the centre of buzzing Tokyo city, with offices designed to impress

Getting to work couldn’t be easier, thanks to multiple transport links on the doorstep
This vibrant neighbourhood is filled with bars, chef-driven restaurants and cultural gems
SHOW MORE",,"Virtual Office 
from ¥ 14000
/month"
https://www.coworker.com/japan/tokyo/spaces-tokyo-shinjuku,"Coworking Space: Spaces - Tokyo, Shinjuku in Tokyo",,"Overview of Spaces - Tokyo, Shinjuku
Find room for high-rise thinking with flexible workspace in Shinjuku’s skyscraper district. Just minutes from the west exit of Shinjuku station, the world’s busiest railway terminal, an office here puts you in the thick of the Tokyo action. Whether you’re camping out for a few days or settling in long-term, you’ll be part of the community that makes this such a vibrant commercial centre.


From dedicated desks to shared sofas and booths, there’s room at Shinjuku to work your way. You really are free to focus, with quiet shared areas and reservable meeting rooms for when you need to spread out. You can opt for mail and call handling, and our friendly team is always on hand. When work is done, head out into Shinjuku to find inspiration and relax. Got energy to burn? Head east to explore Golden Gai with its shanty-style bars, clubs and eateries.
Why choose Tokyo Shinjuku

✓Your office space in one of Tokyo’s key business and administrative hubs

24-hour access, so you can work when you’re at your best
Create and collaborate in thoughtfully designed workspaces
Power, Wi-Fi, coffee – all essential utilities taken care of
Meeting rooms bookable by the hour
Connect from here to anywhere by rail, road and air
SHOW MORE",,"Virtual Office 
from ¥ 14000
/month"
https://www.coworker.com/japan/tokyo/20775-ikat-corporation,Coworking Space: i-kat corporation in Tokyo,,"Overview of i-kat corporation
This serviced office center offers 157 workstations with offices from 1 to 15 persons in a modern building with 24-hour access, air-conditioning, catering, car parking facilities and much more. Equipped with a high-quality infrastructure and furniture, this centre offers virtual office plans with personalized telephone answering, call forwarding and administrative support.",,"Private Office 
from ¥ 80000
/month"
https://www.coworker.com/japan/tokyo/wework-kanda-square,Coworking Space: WeWork Kanda Square in Tokyo,,"Overview of WeWork Kanda Square
From the grand walls of the Imperial Palace to the bustling business district of Marunouchi, Chiyoda is a global hub of innovation that will jumpstart your career. Spanning four floors of a 22-story building, our Kanda-Nishikichō office space features bright lounges for informal meetings, modern conference rooms for team brainstorms, and sleek private offices for client calls. Awajicho Station located only a few blocks away makes commuting each day simple. Whether you're scouting talent at one of the region’s many universities, visiting Chiyoda's famed gardens, or watching a baseball game at the Tokyo Dome nearby, Kanda-Nishikichō is a lively location for achieving your business goals. Join WeWork at 2-2-1 Kanda-Nishikichō today.",,"Coworking Space 
from ¥ 61000
/month"
https://www.coworker.com/japan/tokyo/14395-tama-software,Coworking Space: Tama Software in Tokyo,,"Overview of Tama Software
A rental office (shared office) at Nakano, Tokyo, Japan. Providing a practical and low-cost office for long-term tenants with reasonable monthly fee. Most of the booths are cubicle type, not private room. The office is suited for quiet desk work without much noise.",,"Private Office 
from ¥ 29000
/month"
https://www.coworker.com/japan/tokyo/portal-point-yurakucho,Coworking Space: Portal Point Yurakucho in Tokyo,,"Overview of Portal Point Yurakucho
Portal Point Yurakucho is located in Yurakucho, within a walking distance from the Imperial Palace. Its an upscale area suitable for professionals and mobile workforce. Including in our community are professional copy writers, IT programmers, designers and artists amongst other creative professionals. Coworkers of our coworking space have access to all sorts of amenities such as call transfers, lunch box delivery, all around printing services, mail delivery, lockers and baggage storage, access to a meeting room and more. If you have any other questions, please enquiry and we will provide you more details on our coworking spaces and facilities.",,"Coworking Space 
from ¥ 30000
/month"
https://www.coworker.com/japan/tokyo/soft-office-kanda,Coworking Space: Soft Office Kanda in Tokyo,,"Overview of Soft Office Kanda
Soft Office is a chain of co-working spaces with locations all over the greater Tokyo area, Soft Office Kanda is one space location in the heart of Tokyo. Soft Office Kanda has private booths as well as open coworking desks stations. The interior is is minimalistic comfortable so you can stay focused and productive. We have a variety of coworking and offices accessories to make your stay warm and welcome. If you have any questions please enquiry and we will send you more information.",,"Coworking Space 
from ¥ 16000
/month"
https://www.coworker.com/japan/tokyo/wework-hanzomon-prex-south,Coworking Space: WeWork Hanzomon PREX South in Tokyo,,"Overview of WeWork Hanzomon PREX South
At the very heart of Tokyo, surrounded by government buildings, key decision makers, and international corporations, our shared office in Chiyoda City is a strategic location to put down roots. Located at the center of the action, our shared workspace provides entrepreneurs and teams access to inviting lounges for collaboration, bright conference rooms for pitching big ideas, and quiet private offices when you need to focus. Commuting is seamless with both the Kōjimachi and Nagatachō Stations just minutes away from the building. After work, head to the National Theater in Hayabusachō with a coworker, or connect with politicians and lobbyists at the restaurants in Kasumigaseki. If you’re ready to push your career forward in this hub of culture and commerce, join WeWork at 2 Chome 5-1 Kōjimachi today.
SHOW MORE",,"1
2
3
4
5
6"
https://www.coworker.com/japan/tokyo/wework-hibiya-fort-tower,Coworking Space: WeWork Hibiya Fort Tower in Tokyo,,"Overview of WeWork Hibiya Fort Tower
Ideally positioned between the researchers in Nishishimbashi, the politicians in Kasumigaseki, and the restauranteurs in Shimbashi, our shared office near Uchisaiwaicho Station is brimming with opportunity. Eight floors in this 29-story tower are dedicated to WeWork and feature lounges for informal client meetings, conference rooms for team brainstorms, and private offices for uninterrupted productivity. Commuting is a breeze with several metro lines nearby and the commuter trains at Shimbashi station a short walk away. Plus, an onsite wellness room offers a relaxing break between meetings. After work enjoy a walk in nature along the lush local parks, or explore the vibrant dining scene in Shimbashi. If you’re ready to accomplish your work goals, join WeWork at HIBIYA FORT TOWER today.
SHOW MORE",,"Coworking Space 
from ¥ 40000
/month"
https://www.coworker.com/japan/tokyo/wework-nippon-tv-yotsuya-building,Coworking Space: WeWork Nippon TV Yotsuya Building in Tokyo,,"Overview of WeWork Nippon TV Yotsuya Building
Ideally situated amid top-tier companies in a hub of culture and commerce, our Kojimachi office space in Chiyoda City is an ideal launchpad to your next venture. The entire 11-story building is dedicated to WeWork, setting you up for success with collaborative lounges, sleek private offices, and state-of-the-art conference rooms. Commuting is a breeze with Yotsuya and Kōjimachi stations a short walk away. For a break between meetings, stroll through picturesque Sotobori Park with a coworker, or explore the art galleries and restaurants in nearby Kioi. Between promising talent at Sophia University, and leaders in entertainment dotting Kojimachi, our coworking space at the Nippon TV Yotsuya Building can help you achieve all your business goals. Schedule a visit today.
SHOW MORE",,"Coworking Space 
from ¥ 59000
/month"
https://www.coworker.com/japan/tokyo/wework-tk-ikedayama,Coworking Space: WeWork TK Ikedayama in Tokyo,,"Overview of WeWork TK Ikedayama
A cluster of startups and a rapidly growing innovation sector make Higashigotanda an ideal landing spot for taking your business to the next level. Here, our shared office at TK Ikedayama helps you create your best work with light-filled lounges, bright conference rooms, and sleek private offices. The trains at Gotanda Station are just a three-minute walk away, and offer direct access to the gardens in Chiyoda, the shops in Ginza, and thriving businesses in Sumida City. For a break between meetings, enjoy a moment of meditation in our onsite wellness room, or explore the restaurants and cafés dotting the surrounding streets. If you’re ready to begin the next chapter of your business near Seisen University in Shinagawa City, join WeWork at 5-chōme-22-33 today.
SHOW MORE",,"Coworking Space 
from ¥ 47000
/month"
https://www.coworker.com/japan/tokyo/basis-point,Coworking Space: Basis Point in Tokyo,,"Overview of Basis Point
Basis Point is an elegant coworking space in Tokyo decorated in a minimalist style. Located just across the street from Shinbashi station, midway between Ginza and Tokyo Tower and Odaiba island, you pretty much have everything you central to the location.

At Basis Point you have access to large coworking space and productive environment. We provide lockers, and a conference room big enough for 12+ people. Complimentary drinks and plenty more!

Our spaces is an excellent space to get things done! Basis Point is open from 08:00 - 22:00 with prices from 2000 a day, and 17.500 a month. Renting a locker is 1500 a month, using the printer is 10 per page and 50 per color page. Please enquiry with us if you have any questions or need more information about our coworking space and facilities.
SHOW MORE",,"Coworking Space 
from ¥ 17500
/month"
https://www.coworker.com/japan/tokyo/pasela-co-work,Coworking Space: Pasela Co-work in Tokyo,,"Overview of Pasela Co-work
Pasela Co-Work is a large and well organized co-working space located a short distance from Higashi Shinjuku station, in the heart of Tokyo, you'll pretty much have everything you need and don't need within a walking distance from this co-working space.

Pasela Co-Work contains both an open workspace area as well as closed booths, a meeting room and a relaxing space. It has phone services, a fax machine, a printer, a copy machine, a scanner, a shredder and other things you would expect from a Japanese workplace environment. And you can also rent a computer if needed during your visit and coworking. Additionally, it has a conference room which can be rented and is big enough for eight people. Price is 2000 a day. Please enquiry if you have any questions, hope to see you at Pasela Co-Work soon!
SHOW MORE",,"Coworking Space 
from ¥ 15000
/month"
https://www.coworker.com/japan/tokyo/59008-gaiax,Coworking Space: Gaiax in Tokyo,,"Overview of Gaiax
The workspace is a community where people who want to build a better society may interact and share their ideas and efforts. Freelancers, start-ups, huge corporations, politicians, countries, artists, academics, non-profits, and students come together, collide values, and form a movement. Offices, conference rooms, event spaces, cafes, parking lots, rooftops, and the centre are all ""shareable,"" which means you can use them whenever you want. It is up to you to work alone, collaborate with friends, play, and influence the mood of the members. Clients can access the workspace 24 hours a day, seven days a week, and high-speed WIFI is available throughout the facility.",,"Private Office 
from ¥ 2760000
/month"
https://www.coworker.com/japan/tokyo/53401-justco,Coworking Space: JustCo. in Tokyo,,"Overview of JustCo.
As a. BASE managed by the space, clients will enjoy flexible workspace memberships with options for short-term workspace solutions, satellite offices and 1-pax workstations. Members will also gain access to over 40 centres co-working centres across Asia Pacific and immediate opt-in to the centre community network of more than 25,000 members where exclusive perks and specially curated networking and lifestyle events can be enjoyed. Highlights of the centre include spacious breakout and collaboration area, hot-desking space, cosy booth seating, semiprivate booths, meeting rooms and event space for members to stay engaged, network and harness greater value within the space community.",,"Private Office 
from ¥ 57166
/month"
https://www.coworker.com/japan/tokyo/46943-wework,Coworking Space: WeWork in Tokyo,,"Overview of WeWork
Discover floors of coworking and private office solutions equipped to cater to all your needs in a community where companies grow together. These spaces are designed to promote productivity whether you’re a team small or large team and offer month-to-month flexibility so your space can be just as agile as you are. With lounge style breakout areas, a micro-roasted coffee bar, fresh fruit water, and phone booths for when you need a little bit of privacy this space has considered the little details so you can focus on your business. A real community space that hosts in-house events that connect you organically to your neighbors.",,"Coworking Space 
from ¥ 83000
/month"
https://www.coworker.com/japan/tokyo/22793-orix-corporation,Coworking Space: ORIX Corporation in Tokyo,,"Overview of ORIX Corporation
This sophisticated office building was built in April 2014 and suits various workers. It has high grade infrastructure, including reception and meeting spaces and state-of-the-art security.

There are three types of offices: the Booth type for individual use, the Small type for small numbers, and the full office type. Choose a type to match your corporate structure and scale. They also allow you to change office types so you can expand your business without changing address or phone number.

Built 1.5 times stronger than the quake-resistance standard for general offices stipulated under the Building Standards Law, this structure is equivalent to government buildings, hospitals, and disaster-control sites. Vibration dampers also minimize vibration of the building and further reduce any damage to the structure. They also store a three-day stockpile of goods for tenants. The emergency power generators can supply for three days in case of an emergency disaster situation.
SHOW MORE",,"Private Office 
from ¥ 70000
/month"
https://www.coworker.com/japan/tokyo/co-ba-chofu,Coworking Space: Co-Ba Chofu in Tokyo,,"Overview of Co-Ba Chofu
Co-Ba Chofu is located a few minutes walk from Chofu station, next to Mos Burger and opposite to Book Off. Co-Ba Chofu is a part of a chain of our chain of co-working spaces located all over Japan, if you become member of one, you can have access to all the others as well. Our Chofu workspace is a great coworking space with big with round tables, a kitchen with cooking facilities, as well as private meeting areas. The owner, a nice elderly man named Ishikawa is more than willing to do everything to make sure your stay is as pleasant as possible. Prices are from 1000 a day, and feel free to join our regular fun events, or even host your own!",,"Coworking Space 
from ¥ 6800
/month"
