url,name,address,description,price
https://www.coworker.com/united-states/new-york/new-york-city/cloes-corner,Coworking Space: Cloe's Corner in New York City,,"Overview of Cloe's Corner
Cloe's Corner is a co working; multipurpose creative studio, event and meeting space. It functions perfectly for large meetings, training, lectures, workshops, photoshoots, video shoots, private dinners, art exhibitions, pop-up, networking events, receptions, castings, parties, editing labs, equipment rentals and launch gatherings.

Cloe's Corner is nestled in a cozy section of Boerum Hill in downtown Brooklyn, New York. The space is an illustrious, open flow, brick and mortar finished with hardwood floors and recess lighting. Just a few steps away from the Brooklyn Nets arena ""Barclay Center"", Cloe's Corner features a lounge area, private bathroom, podcast station, video and photography equipment.
SHOW MORE","Private Office
 Price on request"
https://www.coworker.com/united-states/new-york/new-york-city/nomadworks-times-square,Coworking Space: Nomadworks Times Square in New York City,,"Overview of Nomadworks Times Square
Nomadworks is a strong community of coworkers, members and teams working across all industries. We offer a nexus to network and community to collaborate with. With customized office setups, unique workspaces and weekly breakfasts & happy hours, we’ll keep you powered, so whatever you do, we have a place for you to build a better business, go beyond your goals, and grow your company with the support of a community.

Located in the heart of Times Square, Nomadworks is a coworking space as flexible as your business. This space offers 15,000 square feet of bright open seating, private offices and conference rooms spread over three floors, making it ideal for growing companies. Situated just blocks from over a half dozen train lines, it's a truly perfect fit for the mobile entrepreneur.
SHOW MORE","1
2
3
4
5
6"
https://www.coworker.com/united-states/new-york/new-york-city/35820-wework,Coworking Space: WeWork in New York City,,"Overview of WeWork
At this convenient address, discover floors of co-working and private offices that cater to needs you didn’t even know you had. The spaces are designed to promote productivity whether you’re a team of one or 100, and month-to-month flexibility means your space is just as agile as you are. Plus, one all-inclusive rate makes things easy. Any work-space can have a lounge, but these are decorated with custom murals. There is 24 hour access available to help accommodate all flexible working schedules, and on site administrative staff support to help with the day to day running of your business and offer assistance.","Private Office 
from $ 990
/month"
https://www.coworker.com/united-states/new-york/new-york-city/10682-corporate-suites,Coworking Space: Corporate Suites in New York City,,"Overview of Corporate Suites
Situated on the commercially significant and highly prestigious Lexington Avenue, this state of the art and technologically sophisticated business center installation offers all prospective business clients with an elegant corporate setting and working environment, prestigious business address and suites with panoramic city views. Clients enjoy full support services and a friendly staff. Tenants benefit from a selection of executive desks, executive-style high-back chairs or task chairs, meeting tables and filing space. Decor is tasteful and professional with instant occupancy and flexible lease terms.","Private Office
 from $ 700
/month"
https://www.coworker.com/united-states/new-york/new-york-city/absolute-office-spaces,Coworking Space: Absolute Office Spaces in New York City,,"Overview of Absolute Office Spaces
Absolute Spaces provides an affordable and unique shared office space for driven and motivated professionals in NYC. Coworking spaces have become increasingly popular for small business owners, and for good reason. There are many reasons as to why people thrive in coworking spaces. Some of the benefits of renting a coworking space in NYC is:

More networking opportunities
More collaboration opportunities
Cost efficient options filled with amenities
Productivity increase
Flexibility & more!
Shared office spaces can help you and your employees be more productive and cost only a fraction of what an independent office space would. We provide monthly rates with all expenses included, so you don’t have to worry about any hidden fees or additional costs.

Absolute Spaces is a new and affordable office space for rent near NYC. We provide the best and most flexible leasing options as well as private rooms, conference room rentals and already furnished workspaces. Renting a coworking space in NYC is an economical option for many small businesses and start-ups.
SHOW MORE","Coworking Space 
from $ 400
/month"
https://www.coworker.com/virtual-offices/united-states/new-york/new-york-city,Virtual Offices in New York City,,"Virtual Offices in New York City
About New York City
Booking a New York City Virtual Office
Offering an alternative option to coworking or using a flexible workspace in person, virtual office space in NYC gives professionals the unique opportunity to access a wide range of services from a digital platform. Beyond providing receptionist support and mail services, having a virtual office address in NYC will boost your reputation. Becoming a member of a virtual office space in New York means that your company is well established, which will help you stand out and also open doors for networking with other remote entrepreneurs and enterprises that also use a New York City virtual office.
Best Virtual Office Spaces in New York City
One of the main advantages of having a virtual business address in New York is the significant cost savings. For an affordable price, businesses can utilize a virtual office space in New York City’s amenities without being tied to a conventional lease. NYC virtual offices extend features such as a physical business address in New York, 24/7 phone and receptionist services, and access to meeting/conference rooms. Some virtual office spaces in NYC also provide things like document shredding, shipping, networking events, and event space. The many advantages of a virtual office in New York cannot be underestimated, especially in today’s working world where flexibility and convenience are a priority for many businesses.
Find a Virtual Office in New York
For entrepreneurs, booking a virtual office in New York on Coworker makes it easy to keep costs low while capitalizing on available talent, connect with team members virtually, and augment flexibility from the get-go. Finding the best virtual office address in NYC is simple with Coworker’s dynamic search function. Whether you want a NYC virtual office in Manhattan, Brooklyn, or Queens, you can easily sign up for a virtual business address NYC in the city’s main neighborhoods. Get started with a virtual office space in New York City today by booking it on Coworker!",Price not found
https://www.coworker.com/united-states/new-york/new-york-city/35718-sunrise-real-estate-corp,Coworking Space: Sunrise Real Estate Corp in New York City,,"Overview of Sunrise Real Estate Corp
These private offices located in a prime area of Brooklyn offer fully flexible terms and furnished offices. Offices are accessible 24 hours a day so are well suited to any kind of business needs. This is a fantastic workspace for independent small business, entrepreneurs, start-ups, and professionals. The space also offers excellent transport links and local amenities all within walking distance. Office suites can also come unfurnished so you can really make it you own!","Private Office 
from $ 850
/month"
https://www.coworker.com/united-states/new-york/new-york-city/33382-wework,Coworking Space: WeWork in New York City,,"Overview of WeWork
This space is located over three floors of bright, modern co-working space, overlooking the Hudson River and Lower Manhattan. Members from a wide variety of industries love this shared workspace for its thoughtful design, vibrant community, and easy access. The unlimited micro-roasted coffee, custom art and support from onsite staff won't fail to impress! The space available offers different working options, from private serviced offices for a variety of small to large team sizes, to a hot desking work space for those looking for something a little more casual. Access to all are beautiful common areas to relax in and fantastic onsite amenities.","Private Office 
from $ 1050
/month"
https://www.coworker.com/united-states/new-york/new-york-city/35336-wework,Coworking Space: WeWork in New York City,,"Overview of WeWork
Looking for a space with all the flexibility you can imagine? This one has it. With a range of facilities, including unlimited coffee and fruit water, plus a vibrant selection of custom-designed lounge areas, this center is ideal if you're looking for somewhere to build your business empire. The on-site staff are available to cater to needs you didn't even know you had, from standard reception services all the way to personalized support. Offering serviced private offices and coworking options, this New York City location also has 24 hour access to its members, meaning all flexible working schedules are accommodated for here.","Private Office 
from $ 1000
/month"
https://www.coworker.com/united-states/new-york/new-york-city/58048-industrious,Coworking Space: Industrious in New York City,,"Overview of Industrious
This flexible workplace puts members within easy access to both the thrills of Madison Square Park and the beauty of New York’s High Line. The location is fully-staffed and equipped with everything members need to do their best work, from conference and meeting rooms to craft coffee. Offices come full furnished to a high standard and are available on flexible terms. The space is also 24 hour accessible. The flexible workspace is easily accessible by public transport with the closest subway station being a short 2-minute walk away from the space making daily commute both quick and very very easy.","Private Office 
from $ 1188
/month"
https://www.coworker.com/united-states/new-york/new-york-city/cstm-haus-nyc,Coworking Space: CSTM HAUS - NYC in New York City,,"Overview of CSTM HAUS - NYC
CSTM HAUS Members Social Club and Event Space. During the weekdays we provide a Co-working environment to our members and in the evenings and weekends we host a fun social club with exclusive events and perks. We also rent our space for other's to throw their events. To say the least, we do a lot of wonderful things here at CSTM HAUS. 

Located in the little flatiron building at the heart of the Meatpacking District","Coworking Space 
from $ 250
/month"
https://www.coworker.com/united-states/new-york/new-york-city,Coworking Spaces in New York City,,"Coworking in New York City
About New York City
Start Coworking in New York City
NYC is a global center for finance and culture, drawing millions to its bright lights every year, and making coworking in New York City some of the best in the world. As such, there is an incredible density of coworking spaces in New York City to match the overwhelming demand. New York is truly a city with something for everyone. There is an industry for every profession and a museum for every interest, so finding the right shared office space in New York City is always a possibility. There is world-renowned architecture, entertainment, food, shopping, commerce, theater, and sports right next door to the numerous shared workspaces, making coworking in New York City never boring. Employees and family members alike will enjoy living and working in New York; a dream come true for many. Start your search for a shared workspace in New York City with Coworker today!

Find Coworking Space in New York City
Not only does Coworker list the best spaces for coworking in New York City, but we also have shared office spaces in New York City for one day or much longer. Explore our listings and search by amenities, including onsite food services, conference rooms, reception services, and so much more. By coworking in New York City, you gain access to some of the best selections in the world for modern and convenient office work spaces perfect for a single entrepreneur or an entire team.

Shared Office Space in New York City
New York City shared office space offers the opportunity to be in the heart of the most renowned cultural and business capital of the United States, without committing to inflexible rents or having to sit at lonely workstations. Coworking spaces in New York City often include networking events and development training, perks that were once only common in west coast startups. See above for member reviews and current shared office spaces in New York City.

Use Coworker to Book a Shared Office in New York City
Hosting hundreds of diverse shared offices in New York City, Coworker is the best place for you to find the right location that fits your personal needs. From Regus to WeWork, NYC has so many great spaces to choose from, and they’re all here on Coworker. We make sure to only showcase coworking spaces in New York City, and shared office space in New York City, that meets our high standards, ensuring your experience will be a quality one. We don’t charge any booking fees, meaning you’ll be able to rent a shared workspace in NYC without having to worry about overhead or extra charges. Use Coworker today to find the perfect coworking space in New York City that’s right for you.

Experience Flexible Coworking in New York City
Coworking in New York City offers a flexibility that is suited to the fast-paced lifestyle of the city’s professionals. Whether you need a temporary desk for a day or a long-term private office for your growing business, NYC’s coworking spaces can accommodate any need. With options available in every borough, from Manhattan to Brooklyn, you’re sure to find a shared workspace in New York City that perfectly suits your work style and location preferences.

Network and Grow in NYC’s Shared Workspaces
Beyond just a place to work, coworking spaces in New York City are ideal for networking and growth. With access to a diverse collective of like-minded professionals, entrepreneurs, and creatives, shared offices in New York City provide ample opportunities for networking and collaboration.",Price not found
https://www.coworker.com/united-states/new-york/new-york-city/58082-barnfox,Coworking Space: Barnfox in New York City,,"Overview of Barnfox
This co-working space is cozy, modern, and thoughtfully designed. The clubhouse is a beautiful space for work, community connection, and and play among an inspiring community of creatives, innovators, and industry leaders. Always supplied with fiber optic internet, work and lounge spaces, private meeting rooms, as well as complimentary coffee, cold brew, and kombucha bar.

The co-working community here is made up of a world class collective of creatives, innovators, and industry leaders forming bonds in intimate settings. The space is driven by events that are connective for members and the local community from cacao ceremonies, educational workshops, and social mixers.
SHOW MORE","Coworking Space 
from $ 185
/month"
https://www.coworker.com/united-states/new-york/new-york-city/brooklynworks-at-159,Coworking Space: BrooklynWorks at 159 in New York City,,"Overview of BrooklynWorks at 159
Conveniently located at The South Slope and being right nearby trains as well as highways, BrooklynWorks at 159 is highly accessible and that just makes them easier to reach when you need a quick detour away from your usual work environment. The surrounding neighbourhood is stacked with good eats for foodies so yay!

Totally hip, trendy yet professional, the space where BrooklynWorks at 159 hosts their shared work space is great for those who love to be up to date while getting things done as well. Cool neutral tones of black, grey and blue paired up with the warmth of wood as well as white walls make the space super cozy. There are of course well equipped work desks, spacious lounge areas with complete facilities provided.

There’s collaboration and networking in BrooklynWorks at 159 so be sure to take part and immerse in their creative community of professional individuals. The atmosphere is inspiring where individuals can work collectively in one space as one community. The passion turns into motivation and this becomes an ecosystem of sorts thus generating high work productivity in BrooklynWorks at 159.
SHOW MORE","Coworking Space 
from $ 325
/month"
https://www.coworker.com/united-states/new-york/new-york-city/53128-industrious,Coworking Space: Industrious in New York City,,"Overview of Industrious
Set in Manhattan's Plaza District — steps away from of the world's best shopping, dining, and entertainment . This location features a mix of custom and turnkey Canvas suites, making an ideal choice for teams of 10 or more. This exquisitely furnished and technologically sophisticated business center installation offers both private and co-working office options in a beautifully designed space, ideal for any type of professional or corporate requirements. The stunning center offers members access to conferencing rooms, beautiful common spaces, private phone rooms for confidential calls . Historic building is designed to give a loft-style feel, full of natural light and offers members access to local craft coffee, pastries and treats to keep team going and an abundance of on-site parking.
SHOW MORE","Coworking Space 
from $ 243
/month"
https://www.coworker.com/virtual-offices/united-states/new-york/new-york-city,Virtual Offices in New York City,,"Virtual Offices in New York City
About New York City
Booking a New York City Virtual Office
Offering an alternative option to coworking or using a flexible workspace in person, virtual office space in NYC gives professionals the unique opportunity to access a wide range of services from a digital platform. Beyond providing receptionist support and mail services, having a virtual office address in NYC will boost your reputation. Becoming a member of a virtual office space in New York means that your company is well established, which will help you stand out and also open doors for networking with other remote entrepreneurs and enterprises that also use a New York City virtual office.
Best Virtual Office Spaces in New York City
One of the main advantages of having a virtual business address in New York is the significant cost savings. For an affordable price, businesses can utilize a virtual office space in New York City’s amenities without being tied to a conventional lease. NYC virtual offices extend features such as a physical business address in New York, 24/7 phone and receptionist services, and access to meeting/conference rooms. Some virtual office spaces in NYC also provide things like document shredding, shipping, networking events, and event space. The many advantages of a virtual office in New York cannot be underestimated, especially in today’s working world where flexibility and convenience are a priority for many businesses.
Find a Virtual Office in New York
For entrepreneurs, booking a virtual office in New York on Coworker makes it easy to keep costs low while capitalizing on available talent, connect with team members virtually, and augment flexibility from the get-go. Finding the best virtual office address in NYC is simple with Coworker’s dynamic search function. Whether you want a NYC virtual office in Manhattan, Brooklyn, or Queens, you can easily sign up for a virtual business address NYC in the city’s main neighborhoods. Get started with a virtual office space in New York City today by booking it on Coworker!",Price not found
https://www.coworker.com/united-states/new-york/new-york-city/inspire-workspace,Coworking Space: Inspire Workspace in New York City,,"Overview of Inspire Workspace
Why Inspire Workspace?
Inspire Workspace is a Silverstein Properties Company that provides flexible and dynamic turnkey office solutions for growing companies of all sizes. Founded in 1957, Silverstein Properties, has developed, owned, and managed more than 35 million square feet of office, residential, hotel, and retail properties in the United States","Coworking Space 
from $ 1100
/month"
https://www.coworker.com/united-states/new-york/new-york-city/47007-motion-new-york,Coworking Space: Motion New York in New York City,,"Overview of Motion New York
This location offers the best deal in Manhattan and a long list of premium amenities to help your business grow! You will have access to amazing Bryant Park views and have convenient access to every subway in Manhattan. This location features lots of natural sunlight with tons of windows in this corner suite on the 11th floor. This building includes a lounge area that provides free coffee, tea, snacks! Furnished space is featured in this Class A office building. Flexible leasing terms are offered to ensure that the right deal for your business can be reached.

Do not miss this opportunity and deal!! This space will go fast!

SHOW MORE","Coworking Space 
from $ 500
/month"
https://www.coworker.com/united-states/new-york/new-york-city/47345-industrious,Coworking Space: Industrious in New York City,,"Overview of Industrious
Overlooking the Vessel art installation, the center unparalleled office space at Hudson Yards is the ultimate workplace destination. Thoughtfully-designed with members productivity in mind, our sophisticated workspace features best-in-class amenities, exceptional service, a professional atmosphere, and member access to the on-site Equinox Fitness Club. The workspace provides your team with everything you need to succeed. The business centre offers office services to businesses of all sizes and needs, whether start-up, small and medium enterprises (SMEs) with flexible terms in terms.","Private Office 
from $ 1384
/month"
https://www.coworker.com/united-states/new-york/new-york-city/45967-wework,Coworking Space: WeWork in New York City,,"Overview of WeWork
Are you looking for a vibrant and creative work space in Hudson Yards? You have found it! This stunning office space provides flexible office solutions for teams of all sizes. Whether you are looking for a single desk or private office space this center has it! Not just your average office space, this center includes a range of useful and meaningful amenities. Common areas are filled with natural light, comfortable furniture, and custom art. Modern meeting rooms are the perfect places to pitch your next idea to colleagues. Need to take a private call? Step into a sound-proofed phone booth. This office space isn't all work and no play, you can also grab a beer on tap in the communal kitchen area.","Private Office 
from $ 1050
/month"
https://www.coworker.com/united-states/new-york/new-york-city/43297-wework,Coworking Space: WeWork in New York City,,"Overview of WeWork
Are you looking for a vibrant work space in the heart of New York? This is it. This creative work space spanning over three-floors is filled with affordable and meaningful amenities. Living-room style common rooms are filled with natural light and boast custom art and comfortable furniture, the perfect space to grab a desk and get working. Sleek, private office space has been designed to boost productivity. You can also take advantage of sound-proofed phone booths, the perfect place to take confidential calls away from the buzz of the office. Perks are not limited to business essentials, you can also grab a beer on tap from the kitchen after a long working day. This stunning New York office is the perfect place for you and your business to thrive.
SHOW MORE","Private Office 
from $ 1120
/month"
https://www.coworker.com/united-states/new-york/new-york-city,Coworking Spaces in New York City,,"Coworking in New York City
About New York City
Start Coworking in New York City
NYC is a global center for finance and culture, drawing millions to its bright lights every year, and making coworking in New York City some of the best in the world. As such, there is an incredible density of coworking spaces in New York City to match the overwhelming demand. New York is truly a city with something for everyone. There is an industry for every profession and a museum for every interest, so finding the right shared office space in New York City is always a possibility. There is world-renowned architecture, entertainment, food, shopping, commerce, theater, and sports right next door to the numerous shared workspaces, making coworking in New York City never boring. Employees and family members alike will enjoy living and working in New York; a dream come true for many. Start your search for a shared workspace in New York City with Coworker today!

Find Coworking Space in New York City
Not only does Coworker list the best spaces for coworking in New York City, but we also have shared office spaces in New York City for one day or much longer. Explore our listings and search by amenities, including onsite food services, conference rooms, reception services, and so much more. By coworking in New York City, you gain access to some of the best selections in the world for modern and convenient office work spaces perfect for a single entrepreneur or an entire team.

Shared Office Space in New York City
New York City shared office space offers the opportunity to be in the heart of the most renowned cultural and business capital of the United States, without committing to inflexible rents or having to sit at lonely workstations. Coworking spaces in New York City often include networking events and development training, perks that were once only common in west coast startups. See above for member reviews and current shared office spaces in New York City.

Use Coworker to Book a Shared Office in New York City
Hosting hundreds of diverse shared offices in New York City, Coworker is the best place for you to find the right location that fits your personal needs. From Regus to WeWork, NYC has so many great spaces to choose from, and they’re all here on Coworker. We make sure to only showcase coworking spaces in New York City, and shared office space in New York City, that meets our high standards, ensuring your experience will be a quality one. We don’t charge any booking fees, meaning you’ll be able to rent a shared workspace in NYC without having to worry about overhead or extra charges. Use Coworker today to find the perfect coworking space in New York City that’s right for you.

Experience Flexible Coworking in New York City
Coworking in New York City offers a flexibility that is suited to the fast-paced lifestyle of the city’s professionals. Whether you need a temporary desk for a day or a long-term private office for your growing business, NYC’s coworking spaces can accommodate any need. With options available in every borough, from Manhattan to Brooklyn, you’re sure to find a shared workspace in New York City that perfectly suits your work style and location preferences.

Network and Grow in NYC’s Shared Workspaces
Beyond just a place to work, coworking spaces in New York City are ideal for networking and growth. With access to a diverse collective of like-minded professionals, entrepreneurs, and creatives, shared offices in New York City provide ample opportunities for networking and collaboration.",Price not found
https://www.coworker.com/united-states/new-york/new-york-city/40058-wework,Coworking Space: WeWork in New York City,,"Overview of WeWork
A stunning business centre offering a variety of co-working spaces available on flexible terms. All work-spaces benefit from plenty of natural light, high-speed internet and arrive fully furnished. Tenants can also make use of the spacious meeting rooms for collaborative purposes, as well as the on-site front desk support team who are able to assist with enquiries and other administrative responsibilities.

In addition, the building is accessible 24-hours a day, allowing for flexible working hours that suit individual business requirements. There is also a micro-roasted coffee bar on-site providing lovely fresh beverages throughout the day.
SHOW MORE","Private Office 
from $ 940
/month"
https://www.coworker.com/united-states/new-york/new-york-city/53129-industrious,Coworking Space: Industrious in New York City,,"Overview of Industrious
Thoroughly professional and thoughtfully designed, flexible workplaces support teams of all sizes and stages — from startups to Fortune 500s. And thanks to month-to-month terms, this is easy to adapt members space as business evolves. Set just off of Franklin Avenue in Crown Heights — and above Berg’n, a beer and food hall by the founders of Smorgasburg — this flexible workplace puts members in the center of one of Brooklyn’s most exciting neighborhoods. Prospect Park, the Brooklyn Museum, and the Brooklyn Botanic gardens are all within walking distance. Whether team is centered in one city or spread out around the country, Industrious is there to help move business forward. Members can work from more than 150 locations — and 65+ cities — across the U.S. and abroad.
SHOW MORE","Private Office 
from $ 936
/month"
https://www.coworker.com/united-states/new-york/new-york-city/50586-kettlespace,Coworking Space: KettleSpace in New York City,,"Overview of KettleSpace
This center is a unique location and members share it with designated group of corporate team members. This means that certain areas around the space may be reserved and will be marked appropriately. This is a great option for small teams who want dedicated space in a central NYC location. Enjoy sitting at the sunlit bar, dining tables, or comfy booths. You can’t miss the living wall or hanging trees while being inspired by nature. Work, read, watch Netflix with headphones, play checkers. You call it co-working, but this is also a place that you can come to see familiar faces, friends, drink coffee, schmooze, and just relax. With the generous members discount from the restaurant you will enjoy great food to entertain your customers or coworkers while saving your business money.
SHOW MORE","Coworking Space 
from $ 99
/month"
https://www.coworker.com/virtual-offices/united-states/new-york/new-york-city,Virtual Offices in New York City,,"Virtual Offices in New York City
About New York City
Booking a New York City Virtual Office
Offering an alternative option to coworking or using a flexible workspace in person, virtual office space in NYC gives professionals the unique opportunity to access a wide range of services from a digital platform. Beyond providing receptionist support and mail services, having a virtual office address in NYC will boost your reputation. Becoming a member of a virtual office space in New York means that your company is well established, which will help you stand out and also open doors for networking with other remote entrepreneurs and enterprises that also use a New York City virtual office.
Best Virtual Office Spaces in New York City
One of the main advantages of having a virtual business address in New York is the significant cost savings. For an affordable price, businesses can utilize a virtual office space in New York City’s amenities without being tied to a conventional lease. NYC virtual offices extend features such as a physical business address in New York, 24/7 phone and receptionist services, and access to meeting/conference rooms. Some virtual office spaces in NYC also provide things like document shredding, shipping, networking events, and event space. The many advantages of a virtual office in New York cannot be underestimated, especially in today’s working world where flexibility and convenience are a priority for many businesses.
Find a Virtual Office in New York
For entrepreneurs, booking a virtual office in New York on Coworker makes it easy to keep costs low while capitalizing on available talent, connect with team members virtually, and augment flexibility from the get-go. Finding the best virtual office address in NYC is simple with Coworker’s dynamic search function. Whether you want a NYC virtual office in Manhattan, Brooklyn, or Queens, you can easily sign up for a virtual business address NYC in the city’s main neighborhoods. Get started with a virtual office space in New York City today by booking it on Coworker!",Price not found
https://www.coworker.com/united-states/new-york/new-york-city/50569-kettlespace,Coworking Space: KettleSpace in New York City,,"Overview of KettleSpace
Working on the Upper West Side of NYC has never been easier with this coworking location. Flooded with natural light and comfortable seating many members call this location home everyday. Workers of all types, across every industry utilize the great coworking space each week for work, meetings and a mobile office. If you are looking for meeting space in the Upper West Side or across NYC, this location is your place.

Team memberships start at $99/person/month which give you access to the full network of 13+ locations across the NYC area at no additional cost.. Groups of 5 or more should contact for customized packages to fit the team’s workspace needs.

Members can top off your day with a 15% Exclusive Location Discount.
SHOW MORE","Coworking Space 
from $ 99
/month"
https://www.coworker.com/united-states/new-york/new-york-city/36275-sunrise-real-estate-corp,Coworking Space: Sunrise Real Estate Corp in New York City,,"Overview of Sunrise Real Estate Corp
This luxurious and prestigious office space has plenty of natural light which is of significant benefit to all of the building's working suites and interior communal areas. It is perfect for 1-3 people per suite, with a full array of sophisticated facilities and business provisions available. With 24/7 access, 100% private space and flexible lease terms, tenants are not disappointed with this peaceful center. It is located on the 4th floor of the building at the corner of 5th Avenue and Prospect Avenue in Park Slope. This space has been completely renovated and tenants are pleased with what they pay for.","Private Office 
from $ 950
/month"
https://www.coworker.com/united-states/new-york/new-york-city/the-compound-cowork,Coworking Space: The Compound Cowork in New York City,,"Overview of The Compound Cowork
More than just a coworking space, The Compound Cowork also hosts professional and personal development programs, art openings as well as other community events. Take part in their active community while getting things done progressively in the workspace.

Coworking at The Compound Cowork is available in various membership options. All memberships include the use of its natural light filled space, indoor greenery, ergonomic seatings and even fitness as well as yoga classes. Enjoy the super speedy internet with office equipment and supplies plus kitchenette access with great coffee, tea and water.

With a dynamic community at The Compound Cowork, there’s no telling how high your work productivity can soar. Soak in all the high energy and stay focused on your goals with the support of fellow like minded coworkers.
SHOW MORE","Coworking Space 
from $ 225
/month"
https://www.coworker.com/united-states/new-york/new-york-city,Coworking Spaces in New York City,,"Coworking in New York City
About New York City
Start Coworking in New York City
NYC is a global center for finance and culture, drawing millions to its bright lights every year, and making coworking in New York City some of the best in the world. As such, there is an incredible density of coworking spaces in New York City to match the overwhelming demand. New York is truly a city with something for everyone. There is an industry for every profession and a museum for every interest, so finding the right shared office space in New York City is always a possibility. There is world-renowned architecture, entertainment, food, shopping, commerce, theater, and sports right next door to the numerous shared workspaces, making coworking in New York City never boring. Employees and family members alike will enjoy living and working in New York; a dream come true for many. Start your search for a shared workspace in New York City with Coworker today!

Find Coworking Space in New York City
Not only does Coworker list the best spaces for coworking in New York City, but we also have shared office spaces in New York City for one day or much longer. Explore our listings and search by amenities, including onsite food services, conference rooms, reception services, and so much more. By coworking in New York City, you gain access to some of the best selections in the world for modern and convenient office work spaces perfect for a single entrepreneur or an entire team.

Shared Office Space in New York City
New York City shared office space offers the opportunity to be in the heart of the most renowned cultural and business capital of the United States, without committing to inflexible rents or having to sit at lonely workstations. Coworking spaces in New York City often include networking events and development training, perks that were once only common in west coast startups. See above for member reviews and current shared office spaces in New York City.

Use Coworker to Book a Shared Office in New York City
Hosting hundreds of diverse shared offices in New York City, Coworker is the best place for you to find the right location that fits your personal needs. From Regus to WeWork, NYC has so many great spaces to choose from, and they’re all here on Coworker. We make sure to only showcase coworking spaces in New York City, and shared office space in New York City, that meets our high standards, ensuring your experience will be a quality one. We don’t charge any booking fees, meaning you’ll be able to rent a shared workspace in NYC without having to worry about overhead or extra charges. Use Coworker today to find the perfect coworking space in New York City that’s right for you.

Experience Flexible Coworking in New York City
Coworking in New York City offers a flexibility that is suited to the fast-paced lifestyle of the city’s professionals. Whether you need a temporary desk for a day or a long-term private office for your growing business, NYC’s coworking spaces can accommodate any need. With options available in every borough, from Manhattan to Brooklyn, you’re sure to find a shared workspace in New York City that perfectly suits your work style and location preferences.

Network and Grow in NYC’s Shared Workspaces
Beyond just a place to work, coworking spaces in New York City are ideal for networking and growth. With access to a diverse collective of like-minded professionals, entrepreneurs, and creatives, shared offices in New York City provide ample opportunities for networking and collaboration.",Price not found
https://www.coworker.com/united-states/new-york/new-york-city/50534-kettlespace,Coworking Space: KettleSpace in New York City,,"Overview of KettleSpace
This location is one of the hottest coworking spaces in the area. Located in the Bowery neighborhood of NYC members flock here daily for the upbeat vibe and laid back work atmosphere. Choose from outdoor seating (seasonal), the bar area, tables, booths and even the lounge area. You can work in a different area of this location everyday and still have unique options to choose from. Consultants, Advisors, Freelancers, Sales Professionals and remote workers leverage this location each week for work, meetings and a mobile office. If you are looking for meeting space in the Bowery or across NYC, this location is just for you. Team memberships start at $99/person/month which give you access to the full network of 13+ locations across the NYC area at no additional cost.. Groups of 5 or more should contact for customized packages to fit the team’s workspace needs.
SHOW MORE","1
2
3
4
5
6
7
8"
https://www.coworker.com/united-states/new-york/new-york-city/53125-industrious,Coworking Space: Industrious in New York City,,"Overview of Industrious
This location puts in the heart of Midtown directly east of Bryant Park and steps away from New York City's world class dining, retail, and entertainment. Complete with panoramic views of the city, thoughtfully-designed space features best-in-class services amenities to support most productive workday. This exquisitely furnished and technologically sophisticated business center installation offers both private and co-working office options in a beautifully designed space, ideal for any type of professional or corporate requirements. The stunning center itself offers members access to conferencing rooms, beautiful common spaces, private phone rooms for confidential calls","Private Office 
from $ 3978
/month"
https://www.coworker.com/united-states/new-york/new-york-city/50587-kettlespace,Coworking Space: KettleSpace in New York City,,"Overview of KettleSpace
In the heart of Flatiron, this location is a truly unique coworking space. With a library like atmosphere this is a great place to crank through work without distraction. Choose from booths or table seating and getting your work done. Workers of all types, across every industry, utilize this great coworking space in Flatiron each week for work, meetings and a mobile office. If you are looking for affordable meeting space in NYC, try out this location. Team memberships start at $99/person/month which give you access to the full network of 13+ locations across the NYC area at no additional cost.. Groups of 5 or more should contact for customized packages to fit the team’s workspace needs.","Coworking Space 
from $ 99
/month"
https://www.coworker.com/united-states/new-york/new-york-city/36401-hills-penthouse,Coworking Space: Hills Penthouse in New York City,,"Overview of Hills Penthouse
At this classy business center installation the aim is to provide professional services above all else through the dedicated team of concierge, who are happy to assist with your company's daily needs and to cater for any particular specialist corporate requirements with ease. This contemporary and highly professional space takes the idea of a co-working space and breaks it down to establish a boutique luxury offerings. The personal concierge looks after members on a first name basis and combined with the uniquely curated interior design, it makes the this place of class and experience that is truly one of a kind.","Private Office 
from $ 750
/month"
