url,name,address,description,price
https://www.coworker.com/spain/barcelona/barcelonacoworkingrocks,Coworking Space: BarcelonaCoworking.Rocks in Barcelona,,"Overview of BarcelonaCoworking.Rocks
Whether local business people, freelancers, second home owners, digital nomads, creative people, start-ups or students: In the coworking space on the Avinguda Diagonal in Barcelona, everyone will find a varied alternative to home office. In the heart of the city we offer flexible and dedicated desks and private offices, as well a meeting room for flexible use.","1
2
3
4
5
6
7
8
9
10
11
12
13
14
15"
https://www.coworker.com/spain/barcelona/gracia-work-centre,Coworking Space: Gracia Work Centre in Barcelona,,"Overview of Gracia Work Centre
Since 2007 in the coworking scene of Barcelona, Gracia Work Center (GWC) is an oldie but goodie. There’s a reason why they’re still up and running until today. As a pioneer in Barcelona coworking, GWC has provided spaces for many freelancers, startups and entrepreneurs from various sectors.

GWC is a 130m2 space for coworking. A refurbished specially fitted loft area perfect for your working needs without burning a hole in your pocket. Vibrant and funky, their interior gives you a push of creativity with lime green walls and warm wooden furniture. You have options for independent offices or desks and with different durations whichever to suit your working style.

There are professionals in the field of of communication, marketing, design, audiovisuals, tourism and many more in their community at GWC. The environment is where you can learn, collaborate and enjoy working. Have fun networking social and thrive in their friendly atmosphere.

Give Gracia Work Center a visit and be in a space where you can develop self-growth and skills aside from getting work done.
SHOW MORE","Coworking Space 
from € 150
/month"
https://www.coworker.com/spain/barcelona/coco-place,Coworking Space: Coco Place in Barcelona,,"Overview of Coco Place
Coco place is a collaborative coworking space where you can make the most of your company. A community of entrepreneurs and startups with big goals. Space where communication and good vibes prevail. Coworking is located in the Barcelona neighborhood of Gracia, close to public transport, which is always an advantage. A dynamic environment with a permanent cultural richness.
In our facilities you will find everything you need to work in a professional way -private offices, meeting rooms, good wifi connection, powerful printer, projectors etc- We also have a leisure area with sofa, bar, and a very complete kitchen. A great space to eat, relax or to attend the visits.
Join our community and develop your business in a pleasant and professional environment. Do you sign up?
SHOW MORE","Coworking Space 
from € 150
/month"
https://www.coworker.com/spain/barcelona/the-bridge,Coworking Space: The bridge in Barcelona,,"Overview of The bridge
Coworking space at 120 €/month (full access 24/7 h) or 100 €/month (Monday- Friday from 9 to 18h). The price includes internet, cleaning, air conditioner, microwave, coffee machine, refrigerator and use of Meeting & teleconference room.
Very bright office
Close to the metro (Santa Eulàlia station) and only 10 minutes to the airport.
Available parking as extra service","Coworking Space 
from € 120
/month"
https://www.coworker.com/spain/barcelona/ample-studio,Coworking Space: Ample Studio in Barcelona,,"Overview of Ample Studio
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
SHOW MORE","Coworking Space 
from € 240
/month"
https://www.coworker.com/spain/barcelona/13712-cacplus-business-solutions,Coworking Space: Cacplus Business Solutions in Barcelona,,"Overview of Cacplus Business Solutions
Located in the very center of Barcelona the Business Centre offers modern facilities and infrastructure including all the professional services that your business needs. All this a high-class professional work environment, providing fully equipped serviced offices for single workstations or large company groups and designer furniture. Meeting rooms at your disposal. Other facilities include large common areas, newspapers, fast Internet connection, individual telephone line, printer/photocopier and parking lots. The business centre also offers virtual office, mail handling and live phone answering service among other services","Private Office
 from € 250
/month"
https://www.coworker.com/spain/barcelona/cadaver-exquisit,Coworking Space: Cadaver Exquisit in Barcelona,,"Overview of Cadaver Exquisit
A coworking space truly made for creatives, Cadaver Exquisit is a shared space in Barcelona where there’s much room for those passionate about the arts. Develop your creative skills or enhance your natural artsy talent at by joining in the valuable experience of coworking at Cadaver Exquisit.

Creatives are well known for an active mind and it takes a lot for them to actually sit down and START something. At Cadaver Exquisit, the workspace is completely conducive with well equipped work desks, facilities that run smoothly and not forgetting their super cool interior which makes a creative get all hyped up to begin their day at work with much alertness.

Hip and vibrant, the individuals at Cadaver Exquisit are just always ready to take on the day at full speed with no intention of letting procrastination get in the way. It’s not all about work, there’s also a whole lot of fun involved when you’re coworking at Cadaver Exquisit. Join in fun workshops and classes by the community for the community. A reliable collaborative environment for progressive coworking.

Get a no strings attached one day coworking trial by visiting their space at any given day. It’s better on a Friday for they’re known to be out after work for a drink or two so you’ll have fun as well!
SHOW MORE","Coworking Space 
from € 180
/month"
https://www.coworker.com/spain/barcelona/mob-caterina,Coworking Space: MOB Caterina in Barcelona,,"Overview of MOB Caterina
At MOB – Makers of Barcelona, we strive every day to empower rebels and creative geniuses to innovate, make connections and have fun in the process. We do so by providing them with a space to call home, a community to grow with and skills to match their ambitions.
We envision a world where everyone is empowered to innovate, creativity is celebrated and technology fosters equality.
You can find us and the community in our two hubs: MOB Bailén and MOB Caterina. We offer a wide variety of memberships and spaces to adapt to all types of needs and budgets. We have both a diverse international and local community, including both individuals and companies.

Located in the very center of Barcelona, MOB Caterina has both the essence of the Gothic district and the modern-style feel in its space. Enjoy their hospitality surrounded by the bright views of Santa Caterina Market, and get some fresh air in the little terrasse with the rest of the community.
SHOW MORE","Private Office
 Price on request"
https://www.coworker.com/spain/barcelona/weloft-bcn,Coworking Space: Weloft BCN in Barcelona,,"Overview of Weloft BCN
Loft studio for creative professionals. Stage for photo shootings and video. Workspaces and common areas. In the heart of 22@ area in Barcelona. Perfect to work in a creative enviroment with exclusive modern furniture. Natural light with views. Industrial lift access and parking in the building optional. 250 sq m2 to share with all the members. Broadband internet and office kitchen. Isolated room for videocalls. Audiovisual gear rental. Bike and electric scooter parking.","Coworking Space 
from € 180
/month"
https://www.coworker.com/spain/barcelona/21166-ain-business-center,Coworking Space: AIN BUSINESS CENTER in Barcelona,,"Overview of AIN BUSINESS CENTER
This amazing business center offers the latest technological features and services such as technical floor, surveillance cameras, access by fingerprint authentication and smart access cards, servers of our own installed in our technical racks, internet through optic fiber, etc. From our serviced offices, meeting rooms, classrooms or common areas you will enjoy great views of Barcelona. The qualified reception will handle your calls and messages. Customers can be helped in Spanish, Catalan, German, French and English. Here, you will be located at a highly strategic site near many local amenities.","Private Office
 from € 750
/month"
https://www.coworker.com/spain/barcelona/mob-sants,Coworking Space: MOB Sants in Barcelona,,"Overview of MOB Sants
We are MOB - Makers of Barcelona, a community of change agents who believe that work, lifestyle and personal fulfillment are compatible.

With 3 coworking spaces in Barcelona, our goal is to generate a lasting positive impact together with our community of multidisciplinary talent. When you join MOB, you automatically have access to all three spaces.

MOB Sants is a coworking full of light, with modern facilities, and with the best community in the city. Network with the locals, mix with companies and freelancers all under one roof.
SHOW MORE","Private Office
 Price on request"
https://www.coworker.com/spain/barcelona/14445-ain-business-center,Coworking Space: AIN BUSINESS CENTER in Barcelona,,"Overview of AIN BUSINESS CENTER
This modern work-space is extremely well situated in the heart of Barcelona business district. The building takes advantage of 24-hour access, with adequate reception services available in order to greet consumers with dedication and professionalism. Additionally, there are spacious conference and meeting rooms which are useful for collaboration between employees and a great location for business operations.

Furthermore, this well equipped office is complete with kitchen facilities, onsite CCTV, high speed internet, training rooms, parking and recycling facilities. The facilities include optimal locations for your business activities. Additionally, the office is fully furnished and includes access to an onsite management team which are able to deal with any queries or concerns that you may have. The centre is extremely secure with CCTV services and a modern, well equipped security system which is useful for general access and security issues.
SHOW MORE","Private Office
 from € 750
/month"
https://www.coworker.com/spain/barcelona/felisa-cowork,Coworking Space: Felisa Cowork in Barcelona,,"Overview of Felisa Cowork
Felisa CoWork is a welcoming and professional space in a great location. We help our coworkers in Barcelona to develop their business/activity.

Coworking is new option for those seeking the ideal workspace. It offers an interesting alternative to working from home or renting an office, with the associated costs that can come with it.
Sharing a workspace reduces your overheads and you will also be able to benefit from steady work routines. Additionally, you have other professionals around you to share your ideas with, sometimes even projects, or maybe just a cup of coffee.

At Felisa Cowork we believe in well-being; we offer free coffee, tea, filtered water, organic fruit, energetic breakfasts and back massages.

Our space in Barcelona has a smart and professional look to it. It has state-of-the-art technology and is perfectly designed to host clients and suppliers, whenever best suits you.
The conference rooms can be used for different purposes: meetings, seminars and workshops.




SHOW MORE","Coworking Space 
from € 165
/month"
https://www.coworker.com/spain/barcelona/spaces-barcelona-passatge-mas-de-roda-6-14,"Coworking Space: Spaces - Barcelona, Passatge Mas de Roda 6-14 in Barcelona",,"Overview of Spaces - Barcelona, Passatge Mas de Roda 6-14
Located in the buzzing area of El Poblenou, Mas De Roda has been purpose-built to fuel collaboration and your creativity. Draw inspiration from every single floor with natural light flooding in – or you could head to the beautifully designed private roof terrace and patio. We offer private or shared offices, meeting rooms, flexible workspaces and networking opportunities. It’s a fully serviced setting of like-minded professionals looking for new collaborations, perfect for growing your business.


Like you, Mas De Roda is very well connected. It’s 300 metres from Llacuna Metro station. 2 minutes’ walk from the bus terminal. And it’s easily reachable by car with private underground parking to welcome you to the office. When you need to unplug, tap into the art and culture at nearby museums and galleries for inspiration. Or if you’re done for the day, head down to the beach to unwind – it’s just 500 metres away.
Why choose Mas De Roda

✓A brand new office space with an industrial edge

Dedicated parking awaiting you on arrival
Direct access to tram, metro, bus, rail and roads
A community of local professionals ready to shake your hand
SHOW MORE","Virtual Office 
from € 69
/month"
https://www.coworker.com/spain/barcelona/la-vaca-coworking,Coworking Space: La Vaca Coworking in Barcelona,,"Overview of La Vaca Coworking

A former dairy turned into an innovative Coworking in Poble Sec Barcelona. A community of Freelancers, Entrepreneurs and Digital Nomads from all over the world.
La Vaca is a bright workspace with natural light equipped with spacious desks, comfy seats, soundproof phone booths and a meeting room. We have a self-service Cafeteria in our kitchen, where you can get free coffee and chat with other coworkers. In our Basement, you’ll find more work stations mixed with chill areas. We also have a pool table, ping pong and console for the break times.
We are a very active Coworking with friendly and familiar vibes. We love to bring our Coworkers together, and so we organise many Activities and Events  such as Bootcamps, Running, Yoga or Stretching, Artistic Afterwork, Meetups…
SHOW MORE","1
2
3
4
5
6
7
8"
https://www.coworker.com/spain/barcelona/51154-first-workplaces-,Coworking Space: First Workplaces in Barcelona,,"Overview of First Workplaces
Rambla de Catalunya First is located in the heart of Barcelona, on the corner of Gran Via and a meters from Plaza de Catalunya A great location in a historic building completely renovated and updated. In addition to spaces adapted to the needs of company, personalized attention and all the services included so will only have to take care of business, the centre has a terrace with beautiful views of the city, the mountains and even the sea, which can enjoy daily or hold events.There are also bus stops in the area, making commute to the office hassle-free. There are also shopping centres, restaurants, bars and local attractions well-within walking distance.","Private Office 
from € 240
/month"
https://www.coworker.com/spain/barcelona/garden-coworking-atelier,Coworking Space: Garden Coworking & Atelier in Barcelona,,"Overview of Garden Coworking & Atelier
Garden is the perfect alternative for working from your home. This coworking space offers you a stylish and modern open space, full of natural light and comfortable desks and equipment for you to be efficient in your everyday activities. You can choose to work in your own office or in a shared space where it’s easier to interact with other professionals like you, whatever fits your working style. You also have the opportunity to organize meetings here, events, exhibitions or just enjoy a coffee break with your coworkers. Garden is an interactive coworking space that encourages interconnectivity and strives to offer the perfect environment to cultivate your ideas, share them and watch them grow. Join this idea garden now.
SHOW MORE","Coworking Space 
from € 145
/month"
https://www.coworker.com/spain/barcelona/51155-first-workplaces-,Coworking Space: First Workplaces in Barcelona,,"Overview of First Workplaces
This centre is located next to the AVE/train station, a strategic enclave of local and national communication. A privileged location in a completely renovated skyscraper, Torre Tarragona, with spectacular views of Barcelona, where can enjoy spaces adapted to company's needs. Enjoy personalized attention and all the necessary services, as well as a terrace for daily use and events. this will only have to worry about making business grow! Discover all the services can offer at this centre: corporate offices, offices, coworking, company domiciliation and virtual office, meeting and training rooms and a terrace where can hold events.","Private Office 
from € 240
/month"
https://www.coworker.com/spain/barcelona/spaceco,Coworking Space: Space&Co in Barcelona,,"Overview of Space&Co
Space&Co is a coworking space in Barcelona. With 700 square meters of office space, 15 tables in the shared space area and 20 private offices, this coworking space offers you the possibility to find the right office that fits your working style. Here you will have the opportunity to work with other smart people like yourself in a shared space or have the privacy you need to concentrate and be efficient in a quiet and private office. You need a space to meet clients or team members? The meeting rooms at Space&Co can offer the perfect environment for an efficient brainstorming session. Check this coworking space out, you might find the perfect working place for you right here.","Coworking Space 
from € 95
/month"
https://www.coworker.com/spain/barcelona/impact-hub-barcelona-2,Coworking Space: Impact Hub Barcelona in Barcelona,,"Overview of Impact Hub Barcelona
The business centre is the largest global network of impact entrepreneurs. With more than 100 spaces present in 57 countries, objective is to connect, inspire and promote entrepreneurs and organizations working on projects create positive impact. In addition, has multiple meeting rooms and 3 event spaces with a unique character: 1 quiet and reserved space with capacity for 20 people, ideal for workshops and workshops. A more spacious and fuller of natural light space with capacity for up to 56 people, ideal for inspiring presentations and talks. And a third open and multipurpose space with terrace and capacity for up to 120 people, ideal for conferences and large occasions. Working at the workspaces is much more than working in a co-working, is being part of a community shares values, is the opportunity to grow and learn, is to feel at home being part of something much bigger.
SHOW MORE","Coworking Space 
from € 120
/month"
https://www.coworker.com/spain/barcelona/transforma-bcn,Coworking Space: Transforma BCN in Barcelona,,"Overview of Transforma BCN
Transforma BCN is a coworking space located in the heart of Barcelona in the Eixample District, a great meeting place for freelancers and entrepreneurs. The working spaces they offer have a modern style with comfortable equipment, everything you need to make your workday efficient and enjoyable. Transforma BCN wants to encourage a friendly relationship between coworkers, that’s why they organize several activities each week. But that’s not all, they have a great break room for socializing and developing some healthy competition attitudes by playing some ping pong matches, hammocks and comfy sofas for relaxation and a bar-restaurant. Transforma BCN also provides yoga, stretching, marketing and communication sessions. Does this sound like the perfect coworking space for you? Come and check it out.
SHOW MORE","Coworking Space 
from € 95
/month"
https://www.coworker.com/spain/barcelona/moda-22-makers,Coworking Space: MODA 22 Makers in Barcelona,,"Overview of MODA 22 Makers
MODA22 Makers is a tailor-made working space for fashion designers. This modern coworking space, with both shared and private offices, can be the place for you to come and get your work done. As a creative space for designers,

MODA22 Makers offer not only coworking spaces but also a workshop and factory space. This can be the perfect space for you to come and grow your ideas in a community of like-minded people and then moving on to turning those ideas into reality. You can now have the opportunity of doing it all in one building. Can it get any more efficient than this? Come and see for yourself.
SHOW MORE","1
2
3
4
5
6
7
8
9
10
11
12
13"
https://www.coworker.com/spain/barcelona/calabria-business-center,Coworking Space: Calabria Business Center in Barcelona,,"Overview of Calabria Business Center
Chronic stress, low morale, and dysfunctional relationships are all problems that can make a workplace absolutely toxic. Fortunately, none of these are an issue at the Calabria Business Center. This coworking space has a modern design built to give visiting clients a professional image of you. You’re even likely to feel a sense of pride yourself coming to work each day.

Of course, looks aren’t the whole story. That’s why the the Calabria Business Center has worked hard to foster a friendly community. Although the professionals in this space come from many different fields, simply having a membership at the coworking space is the connecting factor. Members are supportive, and often collaborate across different disciplines.

All the standard amenities you may expect in a coworking space are included in your membership as well. You’ll be well covered with a kitchen, printing equipment, locker, four free hours of meeting room access each month, and more. Oh, and we almost forgot to mention the coworking space is conveniently located walking distance from countless restaurants, pilates classes, and dance lessons.

Prices at the Calabria Business Center are very reasonable. 99€/month will get you a dedicated desk in the coworking space. Private offices are also available for individuals and small teams for 300€/month and 500€/month respectively.
SHOW MORE","Coworking Space 
from € 99
/month"
https://www.coworker.com/spain/barcelona/61228-utopicus,Coworking Space: utopic_US in Barcelona,,"Overview of utopic_US
A office space designed to generate stronger, more efficient, and more lasting connections with people, projects and the environment. A space located on the second floor of the building, in the heart of Barcelona's Eixample, and which has the particularity of being designed to only accommodate companies that value a Premium flexible office model, with high qualities and representativeness in the city of Barcelona. Apart from that, the office space has a total area of 1300 square meters with an additional terrace space of 240 square meters. In addition to that, the workspace has all the essential services one can think of like meeting rooms, 24/7 access, CCTV, fast internet with vpn, parking space in the building, mail reception service, modern furniture and fully airconditioned workspace. Moreover, Technology and sustainability have been one of the pillars of the renovation and design of this building, which has obtained the Breeam Very Good and Breeam Excellent certifications. The remodeling and concept of this space is in line with the objectives of sustainability, such as reducing the environmental impact, promoting the well-being of individuals, and having a healthier relationship with the environment.
SHOW MORE","Private Office 
from € 400
/month"
https://www.coworker.com/spain/barcelona/48546-pixie-hub,Coworking Space: Pixie Hub in Barcelona,,"Overview of Pixie Hub
Do you need a private office for 2 to 6 people? This modern centre has serviced offices of up to 22 square meters with stunning views of the city and more than 80 square meters of common spaces. The offices are fully equipped with modern furniture and high-speed wireless Internet connection. Take advantage of onsite meeting rooms and private phone booths. This space has everything you would need, from comfortable common break space and printing services to free coffee to keep you alert throughout the day. With 24 hours access seven days a week, you don't need to stick to normal working hours and you can come and go as you please.


SHOW MORE","Private Office 
from € 200
/month"
https://www.coworker.com/spain/barcelona/36813-cwork-provenA7a,Coworking Space: cwork provença in Barcelona,,"Overview of cwork provença
This centre is ideal for young entrepreneurs and companies who want to enjoy a pleasant working environment with the most modern comforts and image. Its an ideal space to be able to establish synergies between professionals and at the same time be able to provide your company with an image of innovation and quality. The offices and workstations have natural light, as well as an exclusive meeting room with a 50"" TV monitor for presentations. The business centre is accessible 24 hours a day so is well suited for any working hours; ideal for those that may have contacts across different time zones.","Coworking Space 
from € 199
/month"
https://www.coworker.com/spain/barcelona/space-up,Coworking Space: SPACE UP in Barcelona,,"Overview of SPACE UP
You should have no problem finding Space Up as it’s a mere stone’s throw away from the famous Sagrada Familia church. Aside from being easy to find, this coworking space is also conveniently located and easy to reach by car or public transport. There’s also many restaurants, cafes, gyms, and banks nearby.

Apart from the location, another thing to like about Space Up is the work environment. While professionals do enjoy significant networking opportunities at this space, members come here mostly to work. This community is focused on productivity. There’s strong peer pressure to hustle.

Space Up is also awesome because they give you an abundance of options. There’s two different coworking spaces on-site, joined by another six private offices. If you like your workspace configured in a certain way, they probably already have an option that’ll meet your preferences.

Regardless of the set-up, you’ll have many available amenities to help you work productively. You’ll have access to an ergonomic chair, both cabled and wi-fi internet, all utilities included in the cost of your membership, receptionist service, several hours of meeting room time each month, the right to use the Space Up address as your company’s commercial/fiscal address, and more.

A basic coworking membership at Space Up starts at 181.50€/month while a private office will cost 423.50€/month. Both fees already include VAT charges.
SHOW MORE","Coworking Space 
from € 150
/month"
https://www.coworker.com/spain/barcelona/55551-workspacecat,Coworking Space: Workspace.Cat in Barcelona,,"Overview of Workspace.Cat
The center offers two rooms with a modern feel, a 40 m² large room comes with presentation/conference: 30 chairs with tablet , projector 4k and HDMI cable and a smaller room of 15 m² comes with chairs, round table, flip chart board. Moreover, the big room has a tuned quarter grand piano can also be rented. All clients have access to the relaxation area. The rooms are equipped for meetings, training, workshops, conferences, coworking and more. The interior is adapted for the disabled and complies with regulations. Due to the COVID-19 pandemic, all rooms are disinfected and hydroalcoholic gel is available.","Coworking Space 
from € 100
/month"
https://www.coworker.com/spain/barcelona/ravalco,Coworking Space: RavalCo in Barcelona,,"Overview of RavalCo
In need of a space where you’ll be able to get work done and not be distracted by the comforts of home, or perhaps even a stuffy cubicle? At RavalCo, you’ll have your distractions kept at bay and have freedom in the way you work without the constraints of a closed space.

Located in central Raval, the space dedicated for coworking is fully equipped with functional facilities such as speedy wifi, flexible or fixed work desks, spaces for events and kitchen which has an espresso machine for a strong shot of caffeine to start your day with. RavalCo has a spacious, comfy and professional space with an aesthetic interior.

Creatives and freelancers or just about any professional individual find their way at RavalCo for its supportive community. Network professionally and share ideas among one another to develop your projects or businesses. The members of RavalCo are warm and friendly so you’ll feel right at home. Set your project for lift off as you collaborate with others in a developing shared workspace.

Have any doubts? Fret not, they offer a one day free trial so you can see as well as experience what it’s like to be coworking in RavalCo.
SHOW MORE","Coworking Space 
from € 129
/month"
https://www.coworker.com/spain/barcelona/oneplacebcn,Coworking Space: oneplacebcn in Barcelona,,"Overview of oneplacebcn
Welcome to oneplacebcn, your vibrant coworking oasis in the heart of Sants, Barcelona. Located just a two-minute from Plaza de Sants and Neo- Coffee House, the best coffee in Barcelona.
We offer a dynamic workspace where creativity meets productivity. Our space is designed to inspire collaboration and innovation. Come to visit us and you will love it!","Coworking Space 
from € 250
/month"
https://www.coworker.com/spain/barcelona/38751-aticco-coworking,Coworking Space: Aticco Coworking in Barcelona,,"Overview of Aticco Coworking
This brand new co-working space located in Hospitalet de Llobregat provides you with a modern working environment with affordable rates. The centre is strategically located between Barcelona city and the airport. The office boasts lots of natural light and amazing views of the city. Here, you can choose from offices ranging from 2 to 11 workstations per office as well as coworking tables either fixed desks or hot desks.

To make things easy for you the centre offers a kitchen fully equipped with fridge, dishwasher and microwave. You can also make use of the complementary tea and coffee that is provided. Meeting room access can be gained by speaking with one of the friendly admin team members. All meeting rooms come with AV equipment, breakout area and an amazing rooftop with a 360º view.
SHOW MORE","Coworking Space 
from € 275
/month"
https://www.coworker.com/spain/barcelona/arago3noventa-work-center,Coworking Space: Arago3noventa work center in Barcelona,,"Overview of Arago3noventa work center
Arago3noventa is a coworking center that offers comfortable and flexible working spaces. The office spaces are perfect for small companies, independent professionals and anyone who likes the idea of working in an open, comfortable and modern environment where the chance of meeting like-minded people is a reality. With 300 square meters of office space you can be sure Arago3noventa has some spaces suitable for you. From private and semi-private offices to meeting rooms and shared office spaces, perfect for each working style and needs. This coworking space offers common areas for socializing and little work breaks, as well as training rooms. Located on the well-known Aragó Street, you can feel the alert heartbeat of the business world around you. Despite all that, inside the building you will find a quiet workplace environment, exactly what you need to concentrate and be efficient at your work.
SHOW MORE","Coworking Space 
from € 180
/month"
https://www.coworker.com/spain/barcelona/7dos-coworking,Coworking Space: 7dos Coworking in Barcelona,,"Overview of 7dos Coworking
At 7dos Coworking we have two different areas of Coworking separated by a small terrace. You will also find an office to prepare your meal, have a good coffee, or relax. A space designed to make you feel at home!
7dos has everything you need so you can work, develop your project and do your job in the best conditions. Which table fits more to what you need?","Coworking Space 
from € 160
/month"
https://www.coworker.com/spain/barcelona/triangulo,Coworking Space: Triangulo in Barcelona,,"Overview of Triangulo
The offices of the Triángulo agency have become an ideal space for entrepreneurs!
We offer a shared work space for freelance entrepreneurs and professionals in Barcelona.
The office has all the comforts to comfortably carry out work. A diaphanous and air-conditioned space on one floor, natural light and common areas included.
The Coworking Triangle offers you:
- A fixed 140x80cm table keeping the minimum distance between entrepreneurs.
- Hours: Monday to Friday from 9 a.m. to 7 p.m.
- Printer and scanner.
- Meeting room. It is a spacious space of 12 m2 and with a capacity of up to 12 people. It also has a 50 'television to project presentations.
- WiFi network.
- Office kitchen with space to eat.
- Direct debit service.
- Cleaning service and maintenance of spaces.
SHOW MORE","Coworking Space 
from € 250
/month"
https://www.coworker.com/spain/barcelona/arago-308,Coworking Space: ARAGO 308 in Barcelona,,"Overview of ARAGO 308
Although not particularly fancy, the ARAGO 308 coworking space still feels beautifully designed. With high ceilings, a spacious work environment, and abundant natural lighting, it’s difficult not to feel comfortable working here.

Fortunately, the coworking space is also easy to access. Located on Carrer d'Aragó street, ARAGO 308 can be easily accessed by buses or the metro. Another nice thing about the location is that several restaurants and parks are within walking distance.

However, the most likable thing about this coworking space is its community. At ARAGO 308, the community believes that the human factor is a critically underrated aspect of business relationships. For that reason, the community feels open here.

The diverse collective of entrepreneurs, start-ups, and independent professionals are enthusiastically pursuing business success each day. However, there’s also a focus on building real and lasting relationships in the process. That’s why the vibe is open and connections are incredibly easy to make in this space.

Of course, you’ll also be in a well supplied work environment. An ARAGO 308 coworking membership includes fiber optic internet, 24/7 access, meetings rooms upon reservation and availability, a refrigerator, a coffee maker, and printing services. You’ll also get a dedicated workspace that includes a table with drawers, and a lockable cabinet for storage.

Coworking memberships start at 165€/month.
SHOW MORE","1
2
3
4
5
6
7"
https://www.coworker.com/spain/barcelona/mgcoworking,Coworking Space: mgcoworking in Barcelona,,"Overview of mgcoworking
MG Coworking is a coworking space in Barcelona, Spain focused on creating comfortable working spaces for freelancers, small startup businesses and independent professionals. Open 24/7, here you can have the option of working whenever your schedule allows you. With a variety of coworking spaces - from private, cubicle desks and meeting rooms you can choose the space that fits your needs and working style.
MG Coworking offers free coffee and tea, ergonomic chairs, secured working spaces and office cleaning services. Located in a central area, you can have access to a variety of cozy cafes and delicious restaurants. Check this coworking space out and see for yourself.","Coworking Space 
from € 100
/month"
https://www.coworker.com/spain/barcelona/loficina,Coworking Space: L'Oficina in Barcelona,,"Overview of L'Oficina
L'Oficina is a unique workspace located in a historic mansion in the heart of Barcelona, nestled in the charming Gothic Quarter near Plaça del Pi. This place has a distinctive charm and is designed to be both welcoming and creative.

With a duplex layout spanning 90 square meters, L'Oficina offers two levels of workspace. On the ground floor, you'll find ASA, a design studio, along with the shared areas that include a fully equipped kitchen, a meeting room, and a restroom. These spaces are intended to foster collaboration and communication, creating a dynamic and friendly atmosphere.

Upstairs, there are six well-equipped work desks with plenty of natural light. Additionally, we’ve created a relaxation area with comfortable sofas and a growing library. This is the perfect spot to unwind, recharge, and enjoy moments of tranquility.

At L'Oficina, we value diversity and creativity. While we love having creative-minded individuals, our space is open to professionals of all kinds. Our goal is to create a warm, inviting environment where we can spend time together and organize events to get to know each other better.

In short, L'Oficina is a special workspace in Barcelona that combines the history and beauty of a heritage mansion with a creative and friendly ambiance. We invite you to join our community and become part of this unique experience, where you’ll find the perfect balance between productive work, creativity, and moments of relaxation. We look forward to welcoming you soon!
SHOW MORE","Coworking Space 
from € 220
/month"
https://www.coworker.com/spain/barcelona/coworking-meridiana,Coworking Space: Coworking Meridiana in Barcelona,,"Overview of Coworking Meridiana
Sitting in one of the world's leading tourist, economic, trade fair and cultural centers, you will find Coworking Meridiana in stunning and captivating Barcelona.

For the global wanderer with his laptop in his backpack, the budding entrepreneur or the freelancer that is over being in a cafe or listening to the bickering at home, Coworking Meridiana has a space for you.

The doors are open from 8am to 8pm Monday to Friday; leaving you the weekend to fill up on tapas, check out the dynamic sights of the city or to wallow in a wine or two.

You can grab your own little piece of work heaven whether it is a desk or an office by the day, week or month. There are plenty of meeting rooms to invade when you need a bit of privacy or to collaborate with your cohorts.

You can plug into high speed Wi-Fi, avail yourself of all the necessary office infrastructure that you could dream of and attend any or all of the events and workshops so that you can rub shoulders with other likeminded souls. There is a kitchen to whip up a snack when the tummy rumbles get too much and there is plenty of complimentary tea or coffee, as well as H2O to keep your brain hydrated.

For those that need it, there is wheelchair accessibility.
SHOW MORE","Coworking Space 
from € 160
/month"
https://www.coworker.com/spain/barcelona/technetbcn,Coworking Space: TechNetBcn in Barcelona,,"Overview of TechNetBcn
Conveniently located within a few minute walk to Sagrada Familia and Hospital de Saint Paul, TechNetBCN should definitely be on your list of coworking spaces to try out.

Services that TechnetBCN offers include single-desk coworking stations, virtual office with a legally registered address, and a meeting room. Coworking stations are divided into 3 different rooms and can house up to 15 people. The Meeting room can host 10 people and is available upon request.

At TechNetBCN, all coworking rooms are set up in u-shape with each working station facing the wall instead of facing one another. This well thought out and specific design gives the workers a sense of belonging and community without having to go through the awkward nicety or creepy over-the-shoulder screen staring. In this set-up, workers are granted privacy, quietness, and a power to really focus.

Check out the website for more information, or simply book here for a free trial day.
SHOW MORE","Coworking Space 
from € 160
/month"
https://www.coworker.com/spain/barcelona/egg-111,Coworking Space: EGG 111 in Barcelona,,"Overview of EGG 111
CREATIVE OASIS IN BARCELONA CENTER.
Located on Enric Granados street where we offer you a workspace where you can develop your project. Intimate work environment, with only six work tables, meeting room, kitchen and a large terrace with views.

We value establishing relationships of mutual care and exchange of knowledge, favoring synergies between the creative people that we support in the space.

Services included: Cleaning of common areas, meeting room, printer, kitchen, Wifi. Common areas: sink, kitchen and terrace
SHOW MORE","Coworking Space 
from € 250
/month"
